ID,Country,Latitude,Longitude,ground_surface_elevation_m,parameter_type,unit,unique_well_id
50063087,AUS,-31.5959471,115.8121362,,Water depth [from the ground surface],m,AUS_50063087
50063088,AUS,-31.5957757,115.8121383,,Water depth [from the ground surface],m,AUS_50063088
50063089,AUS,-31.4793752,115.8078216,,Water depth [from the ground surface],m,AUS_50063089
50063092,AUS,-31.7083898,115.8365487,,Water depth [from the ground surface],m,AUS_50063092
50063093,AUS,-31.7083625,115.8365279,,Water depth [from the ground surface],m,AUS_50063093
50063103,AUS,-31.6170941,115.8953099,,Water depth [from the ground surface],m,AUS_50063103
50063104,AUS,-31.6168898,115.8952935,,Water depth [from the ground surface],m,AUS_50063104
50063105,AUS,-31.6762415,115.9052979,,Water depth [from the ground surface],m,AUS_50063105
50063106,AUS,-31.539388,115.9164208,,Water depth [from the ground surface],m,AUS_50063106
50063109,AUS,-31.7928014,115.9694033,,Water depth [from the ground surface],m,AUS_50063109
50063110,AUS,-31.7928378,115.9694346,,Water depth [from the ground surface],m,AUS_50063110
50063112,AUS,-31.7928008,115.9693188,,Water depth [from the ground surface],m,AUS_50063112
50063113,AUS,-31.7117299,115.9688764,,Water depth [from the ground surface],m,AUS_50063113
50063114,AUS,-31.7117159,115.9685964,,Water depth [from the ground surface],m,AUS_50063114
50063124,AUS,-31.6760895,115.9054579,,Water depth [from the ground surface],m,AUS_50063124
50063125,AUS,-31.9842193,115.9854643,,Water depth [from the ground surface],m,AUS_50063125
50063148,AUS,-31.8658808,115.7635466,,Water depth [from the ground surface],m,AUS_50063148
50063151,AUS,-32.135104,115.9198043,,Water depth [from the ground surface],m,AUS_50063151
50063152,AUS,-32.1352395,115.9198239,,Water depth [from the ground surface],m,AUS_50063152
50063164,AUS,-31.9896579,115.8905091,,Water depth [from the ground surface],m,AUS_50063164
50063165,AUS,-31.6170271,115.8953748,,Water depth [from the ground surface],m,AUS_50063165
50063166,AUS,-31.6170576,115.8953594,,Water depth [from the ground surface],m,AUS_50063166
50063167,AUS,-31.4795382,115.8078347,,Water depth [from the ground surface],m,AUS_50063167
50063168,AUS,-31.4795473,115.8077791,,Water depth [from the ground surface],m,AUS_50063168
50063172,AUS,-31.5386504,115.7810985,,Water depth [from the ground surface],m,AUS_50063172
50063176,AUS,-31.5348632,115.9461775,,Water depth [from the ground surface],m,AUS_50063176
50065406,AUS,-31.7898705,115.8740083,,Water depth [from the ground surface],m,AUS_50065406
50065465,AUS,-31.5751946,115.6904087,,Water depth [from the ground surface],m,AUS_50065465
50065466,AUS,-32.0940646,115.9278114,,Water depth [from the ground surface],m,AUS_50065466
50065478,AUS,-31.8658624,115.7636666,,Water depth [from the ground surface],m,AUS_50065478
50065523,AUS,-31.6619483,115.9745528,,Water depth [from the ground surface],m,AUS_50065523
50065524,AUS,-31.6061541,116.0132585,,Water depth [from the ground surface],m,AUS_50065524
50065527,AUS,-32.1075804,115.9277695,,Water depth [from the ground surface],m,AUS_50065527
50065567,AUS,-31.7954,115.9947,,Water depth [from the ground surface],m,AUS_50065567
50065568,AUS,-31.7714495,115.979725,,Water depth [from the ground surface],m,AUS_50065568
50066597,AUS,-31.520676,115.6653128,,Water depth [from the ground surface],m,AUS_50066597
50066598,AUS,-31.5485132,115.6789485,,Water depth [from the ground surface],m,AUS_50066598
50066599,AUS,-32.1590015,115.9286436,,Water depth [from the ground surface],m,AUS_50066599
50071799,AUS,-31.4203718,115.5951088,,Water depth [from the ground surface],m,AUS_50071799
50071802,AUS,-31.3071931,115.6045259,,Water depth [from the ground surface],m,AUS_50071802
50071803,AUS,-31.3074174,115.604318,,Water depth [from the ground surface],m,AUS_50071803
50071818,AUS,-31.5061359,115.6721851,,Water depth [from the ground surface],m,AUS_50071818
50071819,AUS,-31.475839,115.6835496,,Water depth [from the ground surface],m,AUS_50071819
50071820,AUS,-31.4756833,115.6833202,,Water depth [from the ground surface],m,AUS_50071820
50071822,AUS,-31.5061569,115.7035629,,Water depth [from the ground surface],m,AUS_50071822
50071825,AUS,-31.4802425,115.7136736,,Water depth [from the ground surface],m,AUS_50071825
50071834,AUS,-31.480186,115.7460863,,Water depth [from the ground surface],m,AUS_50071834
50071835,AUS,-31.4799293,115.7462449,,Water depth [from the ground surface],m,AUS_50071835
50071840,AUS,-31.4829751,115.7711168,,Water depth [from the ground surface],m,AUS_50071840
50071841,AUS,-31.4660203,115.7628969,,Water depth [from the ground surface],m,AUS_50071841
50071843,AUS,-31.4955806,115.7861693,,Water depth [from the ground surface],m,AUS_50071843
50071853,AUS,-31.4023248,115.6872801,,Water depth [from the ground surface],m,AUS_50071853
50071858,AUS,-31.3759564,115.6900864,,Water depth [from the ground surface],m,AUS_50071858
50071860,AUS,-31.3759471,115.6903658,,Water depth [from the ground surface],m,AUS_50071860
50071866,AUS,-31.3477585,115.7170291,,Water depth [from the ground surface],m,AUS_50071866
50071869,AUS,-31.4265016,115.7475644,,Water depth [from the ground surface],m,AUS_50071869
50071870,AUS,-31.4262786,115.7478198,,Water depth [from the ground surface],m,AUS_50071870
50071878,AUS,-31.309562,115.778968,,Water depth [from the ground surface],m,AUS_50071878
50071879,AUS,-31.3096512,115.7792919,,Water depth [from the ground surface],m,AUS_50071879
50071903,AUS,-31.5218112,115.6159362,,Water depth [from the ground surface],m,AUS_50071903
50072270,AUS,-31.4498149,115.7561179,,Water depth [from the ground surface],m,AUS_50072270
50076723,AUS,-31.3598986,115.5873782,,Water depth [from the ground surface],m,AUS_50076723
50076724,AUS,-31.3072823,115.604341,,Water depth [from the ground surface],m,AUS_50076724
50076725,AUS,-31.4221331,115.6216946,,Water depth [from the ground surface],m,AUS_50076725
50076726,AUS,-31.4755223,115.6834593,,Water depth [from the ground surface],m,AUS_50076726
50076727,AUS,-31.4755314,115.6834697,,Water depth [from the ground surface],m,AUS_50076727
50076728,AUS,-31.4793387,115.80778,,Water depth [from the ground surface],m,AUS_50076728
50076729,AUS,-31.4793301,115.8078222,,Water depth [from the ground surface],m,AUS_50076729
50076730,AUS,-31.3760497,115.69039,,Water depth [from the ground surface],m,AUS_50076730
50076731,AUS,-31.3760563,115.6901586,,Water depth [from the ground surface],m,AUS_50076731
50076732,AUS,-31.4264045,115.7477866,,Water depth [from the ground surface],m,AUS_50076732
50076733,AUS,-31.426412,115.7476287,,Water depth [from the ground surface],m,AUS_50076733
50076735,AUS,-31.3094472,115.778536,,Water depth [from the ground surface],m,AUS_50076735
50076736,AUS,-31.3623134,115.8121719,,Water depth [from the ground surface],m,AUS_50076736
50076737,AUS,-31.3623758,115.812087,,Water depth [from the ground surface],m,AUS_50076737
50076738,AUS,-31.4330377,115.8662257,,Water depth [from the ground surface],m,AUS_50076738
50076739,AUS,-31.433029,115.8662679,,Water depth [from the ground surface],m,AUS_50076739
50076741,AUS,-31.5218741,115.6159142,,Water depth [from the ground surface],m,AUS_50076741
50076755,AUS,-31.3598199,115.5877961,,Water depth [from the ground surface],m,AUS_50076755
50076756,AUS,-31.3094567,115.7785785,,Water depth [from the ground surface],m,AUS_50076756
50076757,AUS,-31.3094359,115.7784856,,Water depth [from the ground surface],m,AUS_50076757
50076758,AUS,-31.4755123,115.6836014,,Water depth [from the ground surface],m,AUS_50076758
50076759,AUS,-31.4754927,115.6836473,,Water depth [from the ground surface],m,AUS_50076759
50076761,AUS,-31.2995886,115.607827,,Water depth [from the ground surface],m,AUS_50076761
50076763,AUS,-31.3759259,115.6905736,,Water depth [from the ground surface],m,AUS_50076763
50076764,AUS,-31.3759232,115.6905282,,Water depth [from the ground surface],m,AUS_50076764
50076765,AUS,-31.3623758,115.8119203,,Water depth [from the ground surface],m,AUS_50076765
50076766,AUS,-31.362334,115.8119993,,Water depth [from the ground surface],m,AUS_50076766
50076767,AUS,-31.4220086,115.6218648,,Water depth [from the ground surface],m,AUS_50076767
50076768,AUS,-31.359867,115.5875433,,Water depth [from the ground surface],m,AUS_50076768
50076769,AUS,-31.4264711,115.747703,,Water depth [from the ground surface],m,AUS_50076769
50076770,AUS,-31.4264244,115.7477589,,Water depth [from the ground surface],m,AUS_50076770
50076771,AUS,-31.4330772,115.8660953,,Water depth [from the ground surface],m,AUS_50076771
50077741,AUS,-31.3622908,115.8120787,,Water depth [from the ground surface],m,AUS_50077741
50077814,AUS,-29.8009866,115.5295046,,Water depth [from the ground surface],m,AUS_50077814
50088636,AUS,-29.4509147,115.5154339,,Water depth [from the ground surface],m,AUS_50088636
60007008,AUS,-41.319864,146.278478,,Water depth [from the ground surface],m,AUS_60007008
60007010,AUS,-41.435579,146.320611,,Water depth [from the ground surface],m,AUS_60007010
60007012,AUS,-41.407,146.241622,,Water depth [from the ground surface],m,AUS_60007012
60007013,AUS,-41.2581,146.343618,,Water depth [from the ground surface],m,AUS_60007013
60007014,AUS,-41.442096,146.387256,,Water depth [from the ground surface],m,AUS_60007014
60007016,AUS,-41.399597,146.248587,,Water depth [from the ground surface],m,AUS_60007016
60007413,AUS,-41.082797,145.877816,,Water depth [from the ground surface],m,AUS_60007413
60007414,AUS,-41.081437,145.876923,,Water depth [from the ground surface],m,AUS_60007414
60007415,AUS,-41.657866,146.594667,,Water depth [from the ground surface],m,AUS_60007415
60007416,AUS,-39.793487,143.906389,,Water depth [from the ground surface],m,AUS_60007416
60007417,AUS,-41.093089,145.982207,,Water depth [from the ground surface],m,AUS_60007417
60007419,AUS,-41.142669,146.015437,,Water depth [from the ground surface],m,AUS_60007419
60007422,AUS,-41.081799,145.998263,,Water depth [from the ground surface],m,AUS_60007422
60008064,AUS,-40.005811,148.129398,,Water depth [from the ground surface],m,AUS_60008064
60008065,AUS,-39.99189,148.122996,,Water depth [from the ground surface],m,AUS_60008065
60008066,AUS,-40.205981,148.165673,,Water depth [from the ground surface],m,AUS_60008066
60008069,AUS,-40.067244,147.97817,,Water depth [from the ground surface],m,AUS_60008069
60008070,AUS,-40.14171,148.047734,,Water depth [from the ground surface],m,AUS_60008070
60008279,AUS,-42.783327,147.408464,,Water depth [from the ground surface],m,AUS_60008279
60008282,AUS,-42.98949,147.406834,,Water depth [from the ground surface],m,AUS_60008282
60008283,AUS,-42.844827,147.688248,,Water depth [from the ground surface],m,AUS_60008283
60008284,AUS,-43.008577,147.415389,,Water depth [from the ground surface],m,AUS_60008284
60008285,AUS,-43.029246,147.41969,,Water depth [from the ground surface],m,AUS_60008285
60008286,AUS,-43.118988,147.35948,,Water depth [from the ground surface],m,AUS_60008286
60008287,AUS,-43.156909,147.153763,,Water depth [from the ground surface],m,AUS_60008287
60008313,AUS,-40.826732,145.058365,,Water depth [from the ground surface],m,AUS_60008313
60008327,AUS,-40.858169,145.169075,,Water depth [from the ground surface],m,AUS_60008327
60008328,AUS,-42.827271,147.218361,,Water depth [from the ground surface],m,AUS_60008328
60008329,AUS,-40.925177,144.908046,,Water depth [from the ground surface],m,AUS_60008329
60008331,AUS,-41.328081,146.296312,,Water depth [from the ground surface],m,AUS_60008331
60008334,AUS,-41.619989,146.59674,,Water depth [from the ground surface],m,AUS_60008334
60008335,AUS,-41.620261,146.59447,,Water depth [from the ground surface],m,AUS_60008335
60008336,AUS,-41.522299,146.597479,,Water depth [from the ground surface],m,AUS_60008336
60008337,AUS,-41.522357,146.598618,,Water depth [from the ground surface],m,AUS_60008337
60008339,AUS,-41.302393,146.295131,,Water depth [from the ground surface],m,AUS_60008339
60008340,AUS,-41.307343,146.292951,,Water depth [from the ground surface],m,AUS_60008340
60008342,AUS,-41.653572,146.590262,,Water depth [from the ground surface],m,AUS_60008342
60008551,AUS,-41.135018,146.788966,,Water depth [from the ground surface],m,AUS_60008551
60008554,AUS,-41.261099,146.356242,,Water depth [from the ground surface],m,AUS_60008554
60008555,AUS,-41.332216,146.112709,,Water depth [from the ground surface],m,AUS_60008555
60008556,AUS,-41.418412,146.316279,,Water depth [from the ground surface],m,AUS_60008556
60008557,AUS,-41.396998,146.24382,,Water depth [from the ground surface],m,AUS_60008557
60008562,AUS,-40.833824,145.164183,,Water depth [from the ground surface],m,AUS_60008562
60008564,AUS,-41.396492,147.136885,,Water depth [from the ground surface],m,AUS_60008564
60008565,AUS,-41.511842,146.647036,,Water depth [from the ground surface],m,AUS_60008565
60008566,AUS,-42.351662,147.100777,,Water depth [from the ground surface],m,AUS_60008566
60008569,AUS,-42.782199,147.017593,,Water depth [from the ground surface],m,AUS_60008569
60008571,AUS,-43.004948,147.075373,,Water depth [from the ground surface],m,AUS_60008571
60008573,AUS,-43.130046,147.037904,,Water depth [from the ground surface],m,AUS_60008573
60008575,AUS,-41.064086,145.802476,,Water depth [from the ground surface],m,AUS_60008575
60008577,AUS,-40.99584,145.694509,,Water depth [from the ground surface],m,AUS_60008577
60008580,AUS,-41.085119,145.673374,,Water depth [from the ground surface],m,AUS_60008580
60008583,AUS,-42.601073,147.041605,,Water depth [from the ground surface],m,AUS_60008583
60008584,AUS,-42.833286,147.176964,,Water depth [from the ground surface],m,AUS_60008584
60008585,AUS,-42.846932,147.840894,,Water depth [from the ground surface],m,AUS_60008585
60008588,AUS,-41.313243,146.10532,,Water depth [from the ground surface],m,AUS_60008588
60008593,AUS,-40.884348,145.10672,,Water depth [from the ground surface],m,AUS_60008593
60009202,AUS,-41.293341,146.079639,,Water depth [from the ground surface],m,AUS_60009202
60009244,AUS,-41.696562,147.22418,,Water depth [from the ground surface],m,AUS_60009244
70001932,AUS,-12.6257168,131.9110362,,Water depth [from the ground surface],m,AUS_70001932
70008357,AUS,-22.4493111,133.659504,,Water depth [from the ground surface],m,AUS_70008357
70010029,AUS,-14.4887364,132.2554468,,Water depth [from the ground surface],m,AUS_70010029
70010038,AUS,-23.7224991,133.8673682,,Water depth [from the ground surface],m,AUS_70010038
70010040,AUS,-12.5844011,131.2520615,,Water depth [from the ground surface],m,AUS_70010040
70010041,AUS,-14.0694371,131.2501337,,Water depth [from the ground surface],m,AUS_70010041
70010042,AUS,-12.771491,130.9663856,,Water depth [from the ground surface],m,AUS_70010042
70010054,AUS,-12.5692004,131.2229688,,Water depth [from the ground surface],m,AUS_70010054
70010055,AUS,-23.8382952,133.9081218,,Water depth [from the ground surface],m,AUS_70010055
70010057,AUS,-14.9159516,133.1377925,,Water depth [from the ground surface],m,AUS_70010057
70010058,AUS,-12.4094348,131.1855542,,Water depth [from the ground surface],m,AUS_70010058
70010059,AUS,-14.5883324,132.0343013,,Water depth [from the ground surface],m,AUS_70010059
70010060,AUS,-14.93903,133.164307,,Water depth [from the ground surface],m,AUS_70010060
70010065,AUS,-14.9958436,133.1482688,,Water depth [from the ground surface],m,AUS_70010065
70010066,AUS,-12.4553414,131.0804772,,Water depth [from the ground surface],m,AUS_70010066
70010078,AUS,-12.5038228,131.2658648,,Water depth [from the ground surface],m,AUS_70010078
70010094,AUS,-20.8395188,134.2894182,,Water depth [from the ground surface],m,AUS_70010094
70010096,AUS,-14.4643729,132.2847791,,Water depth [from the ground surface],m,AUS_70010096
70010097,AUS,-12.716249,130.9641365,,Water depth [from the ground surface],m,AUS_70010097
70010099,AUS,-12.9906535,131.007182,,Water depth [from the ground surface],m,AUS_70010099
70010102,AUS,-14.47812,132.2691305,,Water depth [from the ground surface],m,AUS_70010102
70010103,AUS,-12.5345328,131.0706236,,Water depth [from the ground surface],m,AUS_70010103
70013913,AUS,-12.5010556,131.1650664,,Water depth [from the ground surface],m,AUS_70013913
70013914,AUS,-12.4568773,131.0557417,,Water depth [from the ground surface],m,AUS_70013914
70013915,AUS,-15.0790671,133.2034029,,Water depth [from the ground surface],m,AUS_70013915
